taxonomy_version,ProjectLawId,ParliamentDocumentContentId,Legislature,parent_topic_slug,parent_topic_label,subtopic_slug,subtopic_label,assignment_method,assignment_status,assignment_confidence,cluster_id,cluster_probability,is_seed_assignment
taxonomy_v2,797,797,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",politicas_para_pessoas_idosas,Políticas para pessoas idosas,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,11,1.0,True
taxonomy_v2,798,4334,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",cuidados_continuados_integrados,Cuidados continuados integrados,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5150463290507106,10,0.5150463290507106,True
taxonomy_v2,799,799,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",valorizacao_e_condicoes_dos_profissionais_de_saude_no_sns,Valorização e condições dos profissionais de saúde no SNS,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.7817234396934509,-1,0.0,True
taxonomy_v2,800,800,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",apoio_a_agricultores_e_recuperacao_pos_tempestades,Apoio a Agricultores e Recuperação Pós-Tempestades,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9265447721616593,70,0.9265447721616593,True
taxonomy_v2,801,4424,XVII,educacao_e_inclusao_social,Educação e Inclusão Social,ensino_da_lingua_portuguesa_e_manuais_escolares,Ensino da língua portuguesa e manuais escolares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5681412623788431,17,0.5681412623788431,True
taxonomy_v2,802,802,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",gestao_e_reforco_do_servico_nacional_de_saude_sns,Gestão e reforço do Serviço Nacional de Saúde (SNS),noise_centroid_auto_assignment,auto_assigned,0.8099119067192078,-1,0.0,True
taxonomy_v2,803,803,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",acessibilidade_certificacao_e_direitos_das_pessoas_com_deficiencia,"Acessibilidade, certificação e direitos das pessoas com deficiência",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,12,1.0,True
taxonomy_v2,804,804,XVII,politica_externa_e_relacoes_internacionais,Política Externa e Relações Internacionais,posicoes_e_recomendacoes_sobre_crises_internacionais_e_direitos_humanos,Posições e recomendações sobre crises internacionais e direitos humanos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.17727837426441204,3,0.17727837426441204,True
taxonomy_v2,805,805,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_cronicas_e_comparticipacao_de_tratamentos,Doenças crónicas e comparticipação de tratamentos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,28,1.0,True
taxonomy_v2,806,806,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_cronicas_e_comparticipacao_de_tratamentos,Doenças crónicas e comparticipação de tratamentos,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.7595430016517639,-1,0.0,True
taxonomy_v2,807,807,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",apoio_a_agricultores_e_recuperacao_pos_tempestades,Apoio a Agricultores e Recuperação Pós-Tempestades,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,70,1.0,True
taxonomy_v2,808,808,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",apoio_a_agricultores_e_recuperacao_pos_tempestades,Apoio a Agricultores e Recuperação Pós-Tempestades,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.4853413719577685,70,0.4853413719577685,True
taxonomy_v2,809,809,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",implementacao_da_lei_de_bases_do_clima_e_metas_de_reducao_de_emissoes,Implementação da Lei de Bases do Clima e Metas de Redução de Emissões,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,59,1.0,True
taxonomy_v2,810,4632,XVII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",condicoes_laborais_e_valorizacao_das_forcas_de_seguranca_e_militares,Condições laborais e valorização das forças de segurança e militares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,74,1.0,True
taxonomy_v2,811,811,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_femininas_e_dadiva_de_sangue,Doenças femininas e dádiva de sangue,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,24,1.0,True
taxonomy_v2,812,812,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",reforco_e_expansao_dos_cuidados_paliativos,Reforço e expansão dos cuidados paliativos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,7,1.0,True
taxonomy_v2,813,813,XVII,politica_externa_e_relacoes_internacionais,Política Externa e Relações Internacionais,posicoes_e_recomendacoes_sobre_crises_internacionais_e_direitos_humanos,Posições e recomendações sobre crises internacionais e direitos humanos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,3,1.0,True
taxonomy_v2,814,814,XVII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",pagamentos_em_atraso_e_compromissos_do_estado,Pagamentos em atraso e compromissos do Estado,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,90,1.0,True
taxonomy_v2,815,4673,XVII,politica_externa_e_relacoes_internacionais,Política Externa e Relações Internacionais,posicoes_e_recomendacoes_sobre_crises_internacionais_e_direitos_humanos,Posições e recomendações sobre crises internacionais e direitos humanos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.45732580678869117,3,0.45732580678869117,True
taxonomy_v2,816,816,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",cuidados_continuados_integrados,Cuidados continuados integrados,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,10,1.0,True
taxonomy_v2,817,817,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",apoio_a_agricultores_e_recuperacao_pos_tempestades,Apoio a Agricultores e Recuperação Pós-Tempestades,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.6611808447515038,70,0.6611808447515038,True
taxonomy_v2,818,4557,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",comunidades_de_energia_renovavel_e_pobreza_energetica,Comunidades de Energia Renovável e Pobreza Energética,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,61,1.0,True
taxonomy_v2,819,819,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",cuidados_continuados_integrados,Cuidados continuados integrados,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,10,1.0,True
taxonomy_v2,820,820,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_cronicas_e_comparticipacao_de_tratamentos,Doenças crónicas e comparticipação de tratamentos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,28,1.0,True
taxonomy_v2,821,821,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",gestao_e_reforco_do_servico_nacional_de_saude_sns,Gestão e reforço do Serviço Nacional de Saúde (SNS),hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8342909147566838,36,0.8342909147566838,True
taxonomy_v2,822,822,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",comunidades_de_energia_renovavel_e_pobreza_energetica,Comunidades de Energia Renovável e Pobreza Energética,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,61,1.0,True
taxonomy_v2,823,823,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",apoio_a_agricultores_e_recuperacao_pos_tempestades,Apoio a Agricultores e Recuperação Pós-Tempestades,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9202093465627661,70,0.9202093465627661,True
taxonomy_v2,824,824,XVII,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",valorizacao_e_condicoes_dos_funcionarios_judiciais,Valorização e condições dos funcionários judiciais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.49121839533097855,31,0.49121839533097855,True
taxonomy_v2,825,825,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",apoio_a_agricultores_e_recuperacao_pos_tempestades,Apoio a Agricultores e Recuperação Pós-Tempestades,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,70,1.0,True
taxonomy_v2,826,826,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_cronicas_e_comparticipacao_de_tratamentos,Doenças crónicas e comparticipação de tratamentos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,28,1.0,True
taxonomy_v2,827,827,XVII,administracao_territorial_e_organizacao_local,Administração Territorial e Organização Local,descentralizacao_e_regionalizacao_dos_servicos_publicos,Descentralização e regionalização dos serviços públicos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9067613335991815,54,0.9067613335991815,True
taxonomy_v2,828,4431,XVII,politica_externa_e_relacoes_internacionais,Política Externa e Relações Internacionais,posicoes_e_recomendacoes_sobre_crises_internacionais_e_direitos_humanos,Posições e recomendações sobre crises internacionais e direitos humanos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.45732580678869117,3,0.45732580678869117,True
taxonomy_v2,829,829,XVII,politica_externa_e_relacoes_internacionais,Política Externa e Relações Internacionais,posicoes_e_recomendacoes_sobre_crises_internacionais_e_direitos_humanos,Posições e recomendações sobre crises internacionais e direitos humanos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,3,1.0,True
taxonomy_v2,830,4430,XVII,politica_externa_e_relacoes_internacionais,Política Externa e Relações Internacionais,posicoes_e_recomendacoes_sobre_crises_internacionais_e_direitos_humanos,Posições e recomendações sobre crises internacionais e direitos humanos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.45732580678869117,3,0.45732580678869117,True
taxonomy_v2,831,4641,XVII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",condicoes_laborais_e_valorizacao_das_forcas_de_seguranca_e_militares,Condições laborais e valorização das forças de segurança e militares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.7538583089699938,74,0.7538583089699938,True
taxonomy_v2,832,4563,XVII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",condicoes_laborais_e_valorizacao_das_forcas_de_seguranca_e_militares,Condições laborais e valorização das forças de segurança e militares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,78,1.0,True
taxonomy_v2,833,4568,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",gestao_e_reforco_do_servico_nacional_de_saude_sns,Gestão e reforço do Serviço Nacional de Saúde (SNS),noise_centroid_auto_assignment,auto_assigned,0.8022843599319458,-1,0.0,True
taxonomy_v2,834,4237,XVII,educacao_e_inclusao_social,Educação e Inclusão Social,regime_juridico_e_gestao_das_instituicoes_de_ensino_superior,Regime jurídico e gestão das instituições de ensino superior,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.7909803986549377,-1,0.0,True
taxonomy_v2,835,4444,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",condicoes_laborais_e_valorizacao_da_carreira_de_enfermagem,Condições laborais e valorização da carreira de enfermagem,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,30,1.0,True
taxonomy_v2,836,4338,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",acesso_e_gestao_de_medicamentos_e_farmacias,Acesso e gestão de medicamentos e farmácias,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.7276248614552727,27,0.7276248614552727,True
taxonomy_v2,837,4433,XVII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",igualdade_de_genero_e_combate_a_discriminacao_salarial,Igualdade de género e combate à discriminação salarial,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,18,1.0,True
taxonomy_v2,838,4252,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_femininas_e_dadiva_de_sangue,Doenças femininas e dádiva de sangue,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,24,1.0,True
taxonomy_v2,839,839,XVII,habitacao_urbanismo_e_financiamento,"Habitação, Urbanismo e Financiamento",regulacao_e_limitacao_de_rendas_de_arrendamento,Regulação e limitação de rendas de arrendamento,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.75250244140625,-1,0.0,True
taxonomy_v2,840,840,XVII,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",cultura_patrimonio_e_direitos_autorais,"Cultura, património e direitos autorais",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.709694106744407,81,0.709694106744407,True
taxonomy_v2,841,841,XVII,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",cultura_patrimonio_e_direitos_autorais,"Cultura, património e direitos autorais",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.709694106744407,81,0.709694106744407,True
taxonomy_v2,842,4241,XVII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",condicoes_laborais_e_valorizacao_das_forcas_de_seguranca_e_militares,Condições laborais e valorização das forças de segurança e militares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.6573819608932966,78,0.6573819608932966,True
taxonomy_v2,843,4259,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_femininas_e_dadiva_de_sangue,Doenças femininas e dádiva de sangue,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,24,1.0,True
taxonomy_v2,844,4437,XVII,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",cultura_patrimonio_e_direitos_autorais,"Cultura, património e direitos autorais",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,81,1.0,True
taxonomy_v2,845,4262,XVII,politica_externa_e_relacoes_internacionais,Política Externa e Relações Internacionais,posicoes_e_recomendacoes_sobre_crises_internacionais_e_direitos_humanos,Posições e recomendações sobre crises internacionais e direitos humanos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.45732580678869117,3,0.45732580678869117,True
taxonomy_v2,846,4471,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_cronicas_e_comparticipacao_de_tratamentos,Doenças crónicas e comparticipação de tratamentos,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.7736800909042358,-1,0.0,True
taxonomy_v2,847,4266,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",cuidados_continuados_integrados,Cuidados continuados integrados,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5150463290507106,10,0.5150463290507106,True
taxonomy_v2,848,4650,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_cronicas_e_comparticipacao_de_tratamentos,Doenças crónicas e comparticipação de tratamentos,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.798607587814331,-1,0.0,True
taxonomy_v2,849,849,XVII,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",crimes_sexuais_e_protecao_das_vitimas,Crimes sexuais e proteção das vítimas,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,22,1.0,True
taxonomy_v2,850,4441,XVII,educacao_e_inclusao_social,Educação e Inclusão Social,educacao_inclusiva_e_apoio_a_alunos_com_necessidades_especiais,Educação inclusiva e apoio a alunos com necessidades especiais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,29,1.0,True
taxonomy_v2,851,851,XVII,transportes_e_mobilidade,Transportes e Mobilidade,subsidio_social_de_mobilidade_e_transporte_regional,Subsídio Social de Mobilidade e Transporte Regional,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,58,1.0,True
taxonomy_v2,852,4271,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",comunidades_de_energia_renovavel_e_pobreza_energetica,Comunidades de Energia Renovável e Pobreza Energética,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5871854937086237,61,0.5871854937086237,True
